timestamp,domain,status,code,method,rtt_ms,details
00:09:06,biovitrum.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,bit-site.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,blanc.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,blizline.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,bluesales.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,bolt-api.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,bona.cafe [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,boombate.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,bopanel.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,borkiot.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,bothelp.io [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,bronevik.space [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,buhanka.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,burenka.pro [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,business-data.ru [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,buy-dubai.ae [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,bx24.maglyproekt.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,carcoin.gitlab.yandexcloud.net [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,carely.group [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,carrobiz.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cascade.org.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,ccsteam.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cdek.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cdn.memeplanet.org [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cdn.yandex.net [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cdo-global.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cfolm.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,chat.picodata.io [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,chat2desk.com [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,chatapp.online [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,checheckers.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,chekiizapteki.gitlab.yandexcloud.net [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,chekovoepromo.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,chrometrica-server.online [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,citymat.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,citynews.life [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,clickhelp.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cloud-test.renlife.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cloud.xdsoft.net [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cloudflare-dns.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cloudflare.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cloudrynth.com [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cluserver.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cm.academcity.online [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cnn.izhadmin.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,co-work.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,codeitup.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,colizeumarena.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,collection-club.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,common.playvision.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,credityzaimy.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,crowdx.pro [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cryptoexdev.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,crystalrock.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cubicservice.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cuboapp.gitlab.yandexcloud.net [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,customerx.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cv4.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,cybertonica.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,d2c.r-one.io [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,datacatalog.cloud-preprod.yandex.net [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dbi.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,de-free.fxccc.cc [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,demo.case.one [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,demo.cybertamga.kz [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,demo.rooxteam.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,demonewlogic.it [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dentist-plus.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dev-5.cybersport.metaratings.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dev-yc.tessmarket.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dev.anamibrand.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dev.cluster.daymarket.uz [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dev.guestme.space [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dev.p.uluky.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dev.rubbles-engineering.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dev.sredadevservice.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dev1.kassirplus.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,devex.safe-poker.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,diamaxis.gitlab.yandexcloud.net [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dmz.qugo.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dnk-russia.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,drop-ru.delonghigroup.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,durovscode.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,dvizh.io [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,easy-mo.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,edgecdn.world [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,efrtest.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,element.kitar-chat.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,elixir.ravin.gs [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,emrata.top [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,emsmoc.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,enzym.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,epgservice.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,erc-gkh.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,estimates.space [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,eurasia-assistance.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,euro1.novaxbot.site [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,example.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,exchange.safe-poker.io [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,exhibitoronlinemanual.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,f1c2.ru [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,f2f.vin [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,fastestblogs.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,findkitty.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,findmypackets.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,finebi-test.glowbyte.io [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,fitbase.io [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,flexiligner.com [DNS_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,flowwow-dev.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,flowwow.qa [TIMEOUT] [TIMEOUT] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,flpp.io [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,foodband.gitlab.yandexcloud.net [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,freetc.net [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,fresh-food-bot.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,gazetametro.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,gazfond-pn.ru [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
00:09:06,gdztop.book-id.com [SSL_ERR] [SSL_ERR] [DNS_ERR],DNS_ERR,0,-,0,Domain not resolved
